PID,AGE_BUILT,sale_price,AGE_SALE,DISTANCE,AV_BLDG_LOG,LAND_SF_LOG,LIVING_AREA_LOG,AGE_REMODEL,R_TOTAL_RMS,edu_Pct_Age_25_plus_bachelors_plus,target
1200744000,132,168000,15,3.036587878,12.24673463,7.524021415,7.647786045,31,9,23.5,0
1200750000,117,187000,21,3.024197625,12.69034893,7.961370202,7.544543726,3,8,23.5,0
1200752000,117,345000,10,3.026730776,13.23336794,7.817625443,7.734558844,6,9,23.5,0
1200753000,117,0,17,3.028084708,12.60619015,7.798112629,7.643961949,4,9,23.5,0
1200754000,24,75000,21,3.100702498,12.61386837,7.856319571,7.235619141,24,6,23.5,0
1200755000,24,75000,19,3.101622697,12.61386837,7.915348169,7.235619141,24,6,23.5,0
1200758000,122,325000,14,3.039966862,12.58656177,7.753623547,7.584773078,122,9,23.5,1
1200759000,117,155000,13,3.038498651,12.4874851,7.689371108,7.454719949,117,9,23.5,1
1200760000,117,105000,23,3.037030478,12.55743349,7.451822237,7.372746366,18,6,23.5,0
1200763000,132,0,35,3.032626236,12.59473064,7.210818453,7.33432935,132,7,23.5,0
1200764000,132,0,3,3.031158217,12.85265219,7.212294469,7.511852643,132,10,23.5,1
1200765000,132,210000,20,3.029690259,12.64529485,7.212294469,7.374001859,24,8,23.5,0
1200766000,132,0,4,3.028222318,13.31397498,7.215975003,7.63148016,3,10,23.5,0
1201148000,122,315000,6,3.152202041,12.66064533,7.905441649,7.360103973,12,7,23.5,0
1201150000,117,0,35,3.152515904,12.2610342,7.903226809,7.473069088,117,8,23.5,0
1201156000,122,345000,18,3.153807474,12.9640708,8.207946941,7.525100746,20,7,23.5,0
1201158000,117,0,23,3.15430677,12.53645495,8.317033476,7.528869257,117,7,23.5,0
1201160000,122,400000,7,3.135787505,12.37073927,7.985484357,7.608870629,27,9,23.5,1
1201161000,122,1,19,3.130434702,12.45722039,7.897296473,7.623641947,28,9,23.5,0
1201163000,117,9,10,6.45,12.31761402,7.817222786,7.761319181,117,9,23.5,0
1201167000,122,0,35,3.113280746,12.52307077,8.255828427,7.72001794,122,10,23.5,0
1201225000,122,449000,17,2.786232329,12.90545038,8.545197388,8.122964715,122,9,23.5,1
1201227000,117,585000,8,2.786771636,13.5348703,8.625150333,8.019875918,22,12,23.5,1
1201228000,117,0,35,2.786704728,12.62806706,8.66042736,7.911324019,117,12,23.5,0
1201242000,122,256000,9,2.803238529,12.44430183,8.006367568,7.047517221,15,7,23.5,0
1201326000,132,235000,23,2.817308818,12.8967167,7.228388452,7.227662499,20,6,23.5,0
1201327000,132,0,35,2.81218235,12.73139272,6.836259277,7.458186157,22,5,23.5,0
1201333000,132,0,20,2.819144914,12.51612757,7.40731771,7.090076836,22,5,23.5,0
1201334000,132,480000,3,2.837678791,12.84264947,7.254177846,7.090076836,3,5,23.5,1
1201336000,132,125000,23,2.838070697,12.55214154,7.410951876,7.090076836,23,3,23.5,0
1201337000,122,0,35,2.839376876,12.33622333,7.510977752,7.509883061,122,5,23.5,0
1201340000,116,160000,12,2.842512349,12.45332327,8.436416881,7.430707083,116,6,23.5,1
1201348000,132,760000,3,2.792351334,13.34790405,7.551186867,7.960672608,22,11,23.5,1
1201349000,132,47000,26,2.791798776,12.81556644,7.551186867,7.969011781,132,8,23.5,0
1201362000,122,0,35,2.787536101,11.68266824,8.316300249,7.816497593,122,10,23.5,0
1201369000,122,9,23,2.89060669,12.62280735,7.917536354,7.659642955,122,8,23.5,0
1201441040,102,475000,4,2.805478464,12.60182406,6.625392368,7.135050201,7,6,23.5,1
1201552000,172,127000,23,2.914376152,12.56654039,7.396335294,7.480400105,20,7,23.5,0
1201584000,117,1,19,3.115899501,12.39172199,8.156223323,7.869019376,62,9,23.5,0
1201587000,122,0,35,3.141106825,12.52307077,8.392763113,7.608870629,122,8,23.5,0
1201588000,122,0,14,3.151812684,12.7116847,8.433811582,7.729295674,122,9,23.5,0
1201593000,122,402500,4,3.168430529,12.63980122,8.219326094,7.478734826,21,7,23.5,1
1201750001,139,0,35,3.290165697,12.4953784,8.373322821,7.747596839,139,9,23.5,0
1201751000,132,9,21,3.28912389,12.79163462,8.490438454,8.018032599,132,10,23.5,0
1201752000,123,3,19,3.28808212,13.34262277,8.577911926,8.061329126,14,7,23.5,0
1201774000,122,9,4,3.288784852,13.01031387,9.311994026,8.049937782,15,11,23.5,0
1101247000,122,9,5,3.742309556,13.2488198,8.656955134,7.910737337,122,10,63.2,1
1101249000,122,1,3,3.744295059,13.32465095,8.740336743,8.147635622,3,10,63.2,0
1101250000,152,134500,30,3.745624788,13.30050956,8.740336743,7.994497395,152,10,63.2,1
1101252000,122,585000,8,3.747959778,13.59236701,8.411832676,7.746214191,14,10,63.2,1
1101255000,122,335000,20,3.788864556,13.41607722,8.517193191,7.840076828,4,10,63.2,0
1101258000,122,505000,10,3.809252803,13.56023114,7.96797318,7.865571758,122,11,63.2,1
1101259000,122,440000,12,3.8069641,13.29480293,8.913011922,7.829073353,122,9,63.2,1
1101260000,122,188500,25,3.804699333,13.29883452,8.830104318,7.947325027,32,10,63.2,0
1101270000,122,0,35,3.799692113,13.19932442,8.751474487,7.796140242,122,8,63.2,0
1101273000,112,70000,10,3.824683457,13.01120833,8.315811132,7.547185177,5,8,63.2,0
1101274000,122,0,35,3.795204296,13.52475711,8.188689124,7.736481754,7,9,63.2,0
1101275000,122,293500,21,3.787574665,13.05814481,8.188689124,7.756109724,122,9,63.2,1
1101276000,122,0,35,3.779946874,13.11190892,8.188689124,7.785305183,122,8,63.2,0
1101278000,122,160000,25,3.757073748,13.17628322,8.188689124,7.745522149,2,9,63.2,0
1101283000,122,262000,14,3.82890048,13.19802728,8.180040723,7.659171368,10,8,63.2,0
1101285000,122,340000,15,3.826936904,13.16312137,8.137688185,7.687997166,122,8,63.2,1
1101286000,123,220000,18,3.826283874,13.05086738,8.115819701,7.573531263,123,7,63.2,1
1101314000,112,9,4,3.853040334,12.96967829,8.353732642,7.690743164,112,6,63.2,1
1101317000,112,265000,10,3.824886932,13.42498332,8.123557835,7.70616297,7,8,63.2,1
1101320000,122,195000,13,3.826881496,13.28906355,8.226573475,7.74109909,13,8,63.2,0
1101323000,112,0,17,3.828883021,13.1460799,8.242756346,7.751561336,112,10,63.2,1
1101326000,122,393500,7,3.830569663,12.94514876,8.242756346,7.514254653,9,9,63.2,1
1101375000,122,9,10,3.922675664,13.30418481,7.956126351,7.698482788,20,9,63.2,0
1101376000,112,1,19,3.924506885,13.14353761,7.99125393,7.922768544,112,8,63.2,0
1101377000,122,385000,20,3.910505884,13.22491997,7.871692664,7.891480335,122,14,63.2,1
1101403000,25,9,11,3.892212333,12.91730529,8.509362612,7.390181428,25,7,63.2,0
1101412000,122,100,3,6.45,13.13251171,8.963416292,7.608870629,7,7,63.2,0
1101432000,137,620000,8,6.45,13.45152323,8.396831835,7.752335163,8,9,63.2,1
1101435000,122,257500,11,3.90750763,12.97733761,7.863266724,7.627739113,122,7,63.2,1
1101450000,122,148000,34,3.961793264,13.1437334,8.466320861,7.911177381,122,7,63.2,0
1101467000,122,129000,33,3.892788542,12.85891853,8.045588281,7.54009032,34,7,63.2,0
1101470000,122,419000,7,3.920253776,12.87492713,8.07589363,7.413246701,11,10,63.2,1
1101483000,132,0,35,3.902079472,12.61917518,7.847762537,7.315883505,132,6,63.2,0
1101484000,132,510000,4,3.903092382,13.06748472,8.653296274,7.670428522,5,8,63.2,1
1101485000,132,9,5,3.905054411,12.6958789,8.6044712,7.227662499,132,7,63.2,1
1101491000,122,295000,18,3.940860941,12.86359265,8.006367568,7.297091005,122,9,63.2,1
1101492000,122,0,18,3.93549873,12.85160397,8.006367568,7.458186157,122,7,63.2,1
1101493000,122,630000,4,3.930137574,12.88588126,8.101677747,7.227662499,122,6,63.2,1
1101496000,122,0,35,3.895730236,13.09950408,8.307705967,7.625692628,122,10,63.2,0
1101497000,122,55000,26,3.897326942,12.99225469,8.625150333,7.40367029,23,8,63.2,0
1101497001,122,165000,12,3.897846142,12.59777684,8.000349495,7.6599258,122,10,63.2,1
1101498000,122,0,35,3.911068945,13.13567439,7.914252279,7.798194727,122,11,63.2,0
1101512001,122,680000,4,3.920983428,13.28923283,7.720461695,7.215975003,4,6,63.2,1
1101516000,122,0,15,3.957685804,12.80077975,7.937374696,7.02464903,122,8,63.2,1
1101964000,122,410000,15,3.894329505,13.08942688,8.225235324,7.401231264,12,6,63.2,1
1101965000,142,9,4,3.898282019,12.85369931,8.161945799,7.138867,32,7,63.2,1
1101979000,142,360500,10,3.929180867,13.01165526,7.849713758,6.942446519,7,5,63.2,1
1102019000,132,9,6,4.044424884,12.65459724,6.929516771,6.866933284,5,5,63.2,0
1102020000,132,9,10,4.042368546,12.81855192,6.959398512,7.272398393,17,6,63.2,0
1102021000,132,9,8,4.040312237,12.4840831,7.012115294,6.866933284,132,5,63.2,1
1102040000,122,844000,5,4.147311565,13.35490265,8.01466637,7.734733807,2,10,63.2,1
1102049000,62,695000,3,4.080466283,12.9089226,8.018296139,7.323830566,3,8,63.2,1
1102053000,122,71000,28,4.029173878,12.90545038,7.706612914,7.474772182,28,10,63.2,0
1102065000,97,601908,8,4.04903351,13.15424957,8.079618029,7.397561536,8,7,63.2,1
1102086000,123,850000,5,4.150034467,13.28380172,8.055157732,7.529943371,2,8,63.2,1
1102090000,92,9,11,4.129709383,12.73139272,7.942006808,7.020369423,92,6,63.2,0
1102091000,122,405000,10,4.12604826,12.98791728,7.941651253,7.376758408,122,7,63.2,1
1102092000,122,739000,5,4.122387115,13.29816372,7.941651253,7.538814267,3,8,63.2,1
1102095000,122,0,35,4.115093309,12.77167051,8.000684785,7.170119543,122,6,63.2,0
1102099000,122,9,31,4.133398926,12.84106091,7.843848638,7.361629526,122,8,63.2,0
1102114000,117,0,13,4.078566756,13.01678061,8.661293535,7.363279587,24,8,63.2,0
1102115000,102,0,13,4.072844593,13.21476023,8.528726427,7.514254653,11,6,63.2,0
1102116000,122,0,13,4.067123238,13.17115354,8.791486027,7.390181428,29,7,63.2,0
1102119000,122,0,13,4.055682568,13.02937051,8.055475142,7.603100043,122,8,63.2,1
1102130001,137,875000,5,3.96878781,13.56576632,7.952263309,7.467371067,2,8,63.2,1
1102131000,137,595000,9,3.964249511,13.01366396,7.72753511,7.344072851,137,7,63.2,1
1102141010,137,9,8,3.939345407,12.82287859,8.188689124,7.316548177,137,7,63.2,1
1102149000,122,326000,19,3.940168174,12.81338957,7.653020414,7.468513271,32,7,63.2,0
1102189005,112,9,12,4.118908499,12.54468545,7.668093709,6.946975992,112,5,63.2,1
1102196000,117,130000,16,3.902552565,12.47609978,7.661527081,7.017506143,117,5,63.2,1
1102197000,122,865000,4,3.904844103,13.31232236,7.735433352,7.101675972,5,12,63.2,1
1102211000,122,106000,35,4.223371491,12.59405244,7.943072717,6.994849986,122,5,63.2,0
1102243000,18,376000,12,4.188736569,13.38457378,8.006367568,7.498315871,18,9,63.2,0
1102251000,122,111000,34,4.234544408,12.74752446,8.573195382,7.130738817,122,5,63.2,0
1102252000,117,244000,23,4.224989247,13.1388271,8.793612072,7.444248649,117,8,63.2,1
1102255000,117,9,24,4.148680258,13.13902382,9.459541458,7.740316515,117,12,63.2,0
1102265000,102,799000,4,4.247856833,13.14334178,7.149131599,7.322906657,4,6,63.2,1
1102280000,117,1,20,4.239243797,12.94347592,8.438582791,7.440733707,117,6,63.2,0
1102281000,122,9,10,4.239119452,12.76053231,8.67795057,7.103239822,122,6,63.2,1
1102286000,122,0,35,4.227498762,12.7634001,7.950854858,7.459338895,122,8,63.2,0
1102387000,117,0,35,4.096204007,12.95394473,8.547140268,7.561537736,117,8,63.2,0
1102388000,123,0,35,4.096672733,13.35077304,8.618846845,7.998805715,2,11,63.2,0
1102389000,132,273600,13,4.097145054,13.12874298,9.22768901,7.941082101,132,9,63.2,1
1102412000,132,0,35,4.04917857,13.37249933,8.672828483,8.204671829,132,10,63.2,0
1102414001,72,9,17,4.047498621,12.69158046,8.502688505,6.81563999,4,5,63.2,0
1102416000,72,0,26,4.076741257,12.84845271,8.316789127,7.021083964,72,7,63.2,0
1102417000,129,188405,11,4.076952915,13.77593778,8.699514748,8.111328003,23,11,63.2,1
1102418000,112,1450000,3,4.077165451,13.98077073,9.08182495,8.346167594,5,14,63.2,1
1102419000,126,529000,12,4.077808316,14.00835984,8.752739509,8.332789468,12,10,63.2,1
1102420000,10,990000,8,4.078024384,13.75830508,8.715224042,7.885329239,10,8,63.2,1
1102421000,112,9,33,4.07824136,13.52462335,8.99838401,8.274611946,22,11,63.2,0
1102428000,117,520000,16,4.098406899,13.54370183,8.698514248,8.008698183,16,9,63.2,1
1102429000,117,9,10,4.09794049,13.31050132,8.530701541,8.02325746,3,16,63.2,0
1102433000,122,187700,26,4.130097645,13.52181041,8.436633684,7.988848331,22,9,63.2,0
1102436000,95,9,20,4.137043039,12.79024166,8.733916175,7.254177846,95,7,63.2,0
1102437000,123,0,4,4.085066829,13.57203674,9.263312257,8.477120916,21,13,63.2,1
1102439000,132,9,26,4.11847821,13.49970332,8.723231275,8.390813309,132,11,63.2,0
1102440000,124,740000,17,4.120481079,13.84526352,8.601901919,8.268962575,124,11,63.2,1
1102441000,6,1319000,5,4.121908845,14.09948577,8.571870753,7.864804003,6,8,63.2,1
1102445000,132,1186000,3,4.078813112,13.64472224,7.901007052,7.896738696,7,10,63.2,1
1102446000,123,9,29,4.078372687,13.573439,8.597482023,8.159660737,38,11,63.2,0
1102447000,102,170000,34,4.078153871,13.04979268,8.556413905,7.68409405,12,7,63.2,0
1102448000,132,440000,9,4.077936001,12.86488715,8.699514748,7.311952918,9,7,63.2,1
1102449000,102,175000,35,4.077718984,13.30000734,8.630521877,7.691017349,20,7,63.2,0
1102450000,122,0,35,4.077502882,13.39999511,8.630521877,7.965545573,122,11,63.2,0
1102451000,142,0,4,4.077287751,13.62773415,9.4691599,8.381808654,142,10,63.2,1
1102452000,129,880000,6,4.077924227,13.94750327,8.784927626,8.190687127,2,10,63.2,1
1102456020,124,1120000,5,4.139159828,13.82980786,8.794824928,8.031385331,124,9,63.2,1
1102463000,122,540000,13,4.124494341,13.23640609,8.744966011,7.958437034,13,8,63.2,1
1102464000,104,1100000,5,4.122646078,13.60429558,8.737933858,7.730262665,16,8,63.2,1
1102466000,122,615000,19,4.119724849,13.65639759,8.663369302,7.98806781,18,11,63.2,1
1102467000,137,9,10,4.11873899,13.28686035,8.612503371,7.853993087,11,9,63.2,0
1102470000,7,1550000,3,4.115304169,13.85213174,8.632840615,7.912789221,7,9,63.2,1
1102470001,172,9,7,4.162050559,13.95883138,9.226508953,8.228443883,7,12,63.2,1
1102471000,122,465000,10,4.165083127,13.53883436,8.69064217,7.745002804,5,9,63.2,1
1102480000,132,9,29,4.217783761,13.40724152,9.285726099,8.149486189,132,10,63.2,0
1102491000,112,165000,33,4.204572144,13.03243867,8.782629655,7.612089649,112,7,63.2,0
1102503000,137,0,35,4.169544624,13.38902608,8.738414897,8.000952935,7,15,63.2,0
1103007000,122,772000,19,4.247279335,13.66025927,8.971956271,8.17120381,8,13,63.2,1
1102537010,142,389000,18,4.34891056,12.81284461,8.300776961,7.049254841,142,6,70.5,1
1102544000,122,113000,26,4.358439515,12.70198766,8.032684876,7.081708586,122,5,70.5,0
1102548000,112,65000,28,4.367967761,12.84581905,8.188689124,7.461640392,112,8,70.5,0
1102550000,112,10,3,4.371779362,12.54966235,7.714231145,6.693943055,112,5,70.5,1
1102561000,112,9,13,4.475127963,12.8997197,8.479906607,7.252762418,112,7,70.5,1
1102563000,112,170000,29,4.466885913,13.44430194,9.46962297,7.904261011,18,7,70.5,0
1102564001,122,205000,15,4.438639297,12.35363021,8.082402254,6.639875834,37,4,70.5,0
1102566000,122,839000,3,4.399032097,13.33747476,7.792761721,7.529943371,18,7,70.5,1
1102567000,97,110000,32,4.400366162,12.457998,7.7164608,6.662366119,97,4,70.5,0
1102576000,77,0,16,4.352339704,12.53479349,7.937374696,7.360103973,33,7,70.5,0
1102577001,16,0,14,4.347003497,13.46566935,8.145259567,7.673037057,16,5,70.5,0
1102623000,127,9,10,4.785830365,13.12953758,8.910855587,7.742835955,12,9,70.5,0
1102686010,4,9,4,4.728813802,13.68619882,8.403800504,7.89774247,4,8,70.5,0
1102725000,72,9,29,4.729064012,12.69281047,8.470311206,7.069874128,20,5,70.5,0
1102730000,70,85000,26,4.727136381,12.97710636,8.578100126,7.035972577,26,6,70.5,0
1102732000,72,0,35,4.725876943,12.83013766,8.61812391,7.198033977,72,8,70.5,0
1102739000,127,588000,5,4.664276771,13.21785536,8.188689124,7.549503896,5,9,70.5,1
1102775000,34,520000,9,4.672801554,13.32186976,8.617762246,7.596291847,34,7,70.5,1
1102785010,132,450500,10,4.646648385,13.23836705,8.281470858,7.529836011,38,6,70.5,1
1102789000,16,496000,15,4.664953774,13.44849664,8.188689124,7.649502129,16,6,70.5,0
1102819000,122,9,31,4.577221969,12.81583822,7.718685495,7.33432935,32,6,70.5,0
1102837000,21,330000,21,4.544490551,13.43234496,8.181720455,7.43366654,4,6,70.5,0
1102861000,142,725000,7,4.54374661,12.6469049,8.911934336,6.659678461,142,4,70.5,1
1102865000,112,9,5,4.508986702,12.87441471,7.789454566,7.558203705,112,9,70.5,1
1102867000,162,9,6,4.512653943,13.40150912,9.507774736,8.121480375,42,10,70.5,1
1102874000,112,0,35,4.545321299,12.80628183,7.937374696,7.388698848,112,9,70.5,0
1102928000,122,9,8,4.580031381,14.00728727,9.96236948,8.33302994,122,14,70.5,1
1102949000,120,659000,16,4.515135152,13.35680289,10.31725146,7.933079772,4,9,70.5,1
1102950000,122,9,4,4.513899337,13.24846725,10.11005447,7.863266724,30,13,70.5,1
1102951000,112,530000,11,4.516112183,13.57902844,9.782674932,8.128644196,9,13,70.5,1
1102953000,117,9,6,4.51480544,12.95725286,8.223358899,7.621293149,117,10,70.5,1
1102954000,122,0,35,4.512439351,13.30368443,9.196444267,8.036249942,122,10,70.5,0
1102958000,112,340000,15,4.503160186,12.77846362,8.418918622,7.339667557,112,6,70.5,1
1103092000,142,307000,15,4.677916962,12.96149015,8.603003848,7.330405212,15,7,70.5,1
1103093000,187,9,7,4.675633681,13.14138138,8.665613197,7.349873705,16,7,70.5,1
1103095000,142,150000,17,4.67221057,12.69188811,7.390181428,7.185387016,142,6,70.5,1
1103097000,102,244900,20,4.661345785,12.64593918,7.705262475,6.950814768,17,5,70.5,0
1103105000,117,161500,23,4.724805831,12.65873936,7.78113851,6.866933284,117,5,70.5,0
1103107000,132,580000,8,4.73271706,13.40769268,8.630521877,7.463936604,2,4,70.5,1
1103111010,122,84900,34,4.751171428,12.1699272,7.582738489,6.376726948,122,5,70.5,0
1103115000,147,0,35,4.77052404,13.18852558,8.469472455,7.584264818,37,8,70.5,0
1103117000,142,365000,13,4.780177886,13.18025486,8.3854887,6.943122423,9,6,70.5,1
1103118000,162,418000,20,4.785977369,12.91656846,8.316300249,7.330405212,77,5,70.5,1
1103120000,117,635000,9,4.797605487,13.31430518,8.204398418,7.432483808,11,6,70.5,1
1103147001,117,1,3,4.804420468,12.6122042,7.484930283,6.841615476,117,5,70.5,1
1103148000,112,149000,33,4.800651426,12.80655614,8.335671315,7.279318835,112,6,70.5,0
1103149000,122,9,11,4.799709793,12.80050385,8.158802491,7.049254841,122,7,70.5,1
1103152000,112,1,19,4.790307397,13.13685782,8.517193191,7.56112159,20,7,70.5,0
1103154000,122,0,4,4.785615682,12.98516814,8.548691858,7.338563195,122,8,70.5,1
1103156000,142,386000,11,4.782803661,12.92634849,7.745002804,7.313220387,19,6,70.5,1
1103162020,142,0,13,4.769631709,13.18176372,9.23931648,7.311084775,32,6,70.5,0
1103169000,117,783000,3,4.752960543,12.8450276,8.354674262,7.020190708,19,6,70.5,1
1103179000,102,9,4,4.812594692,13.17267619,8.354674262,7.614805365,102,6,70.5,1
1103208000,36,9,5,6.45,13.229063,8.411832676,7.704180809,36,7,70.5,0
1103258000,10,830000,10,4.889169225,13.73754902,8.286521374,7.80016307,10,6,70.5,1
1103259000,62,349500,10,4.890317677,12.7880089,8.273846933,6.797940413,9,4,70.5,0
1103261000,62,343000,13,4.892495615,12.80050385,7.907651595,6.797940413,62,6,70.5,1
1103262001,62,130000,32,4.894658334,12.76540268,8.160518247,6.797940413,62,6,70.5,0
1103280000,104,113000,30,4.833863447,13.20707211,8.352082671,7.244227516,18,7,70.5,0
1103303000,117,0,28,5.01680473,12.70836194,8.009695358,7.6118424,117,6,70.5,0
1103013000,147,155000,35,4.772460042,12.88714724,7.69802917,7.397561536,147,6,78.7,0
1103022000,132,0,35,4.697705558,12.96102023,7.921898411,7.286191715,26,6,78.7,0
1103036000,117,525000,7,4.68747165,12.92073667,7.777373603,7.021083964,6,6,78.7,1
1103036001,117,75000,31,4.68951666,12.82530414,7.295735073,7.021083964,7,6,78.7,0
1103037000,117,1,19,4.691562572,12.78884677,7.156956365,7.021083964,117,6,78.7,1
1103037001,102,9,3,4.693609412,12.87107752,7.562681247,7.126087273,102,6,78.7,1
1103047000,137,770000,8,4.657905121,13.61253721,8.666647145,7.796016838,4,10,78.7,1
1103050000,102,750000,4,4.662831557,12.94012182,8.078378104,7.203405521,3,5,78.7,1
1103051000,142,240000,23,4.658834729,12.95276059,8.086410275,7.426549072,142,6,78.7,1
1103057000,142,285000,14,4.597304363,13.00200202,7.989221409,7.142115686,2,7,78.7,1
1103059000,35,9,12,4.609534811,13.34790405,8.594154233,7.34601021,27,6,78.7,0
1103060000,142,410000,20,4.609862903,13.09211033,8.594154233,7.516433303,16,6,78.7,1
1103063000,95,950000,4,4.581546376,13.32416071,8.058960018,7.379008128,15,8,78.7,1
1103064000,122,114500,28,4.579086294,12.93868089,8.02975852,7.367708572,122,7,78.7,0
1900428000,127,1175000,5,4.110196552,13.67934713,8.339739766,7.615594008,4,9,78.7,1
1900437000,122,0,35,4.126418176,13.41309081,8.127109185,7.695848937,17,11,78.7,0
1900440000,107,9,6,4.13783084,13.19487007,8.627481545,7.513163545,107,8,78.7,1
1900444000,132,2000,21,4.147480854,13.34486672,8.701845364,7.659171368,132,8,78.7,1
1900445000,127,295000,21,4.147612812,13.410995,8.117610746,7.654443226,13,8,78.7,0
1900480000,102,480000,12,4.237673162,13.07296303,8.166216269,7.387709239,102,6,78.7,1
1900480001,142,9,8,4.235582849,12.8450276,8.359369106,7.185387016,142,6,78.7,1
1900501000,142,0,35,4.217053117,13.39680822,8.532672762,7.670521801,21,7,78.7,0
1900505000,122,609000,13,4.243492544,13.58471279,9.14259672,8.057060682,38,10,78.7,1
